id,version,title,abstract,authors,categories,primary_category,published,updated,doi,journal_ref,comment,pdf_url,link,year,source
2501.03292,1,"Multi-Modal One-Shot Federated Ensemble Learning for Medical Data with
  Vision Large Language Model","Federated learning (FL) has attracted considerable interest in the medical domain due to its capacity to facilitate collaborative model training while maintaining data privacy. However, conventional FL methods typically necessitate multiple communication rounds, leading to significant communication overhead and delays, especially in environments with limited bandwidth. One-shot federated learning addresses these issues by conducting model training and aggregation in a single communication round, thereby reducing communication costs while preserving privacy. Among these, one-shot federated ensemble learning combines independently trained client models using ensemble techniques such as voting, further boosting performance in non-IID data scenarios. On the other hand, existing machine learning methods in healthcare predominantly use unimodal data (e.g., medical images or textual reports), which restricts their diagnostic accuracy and comprehensiveness. Therefore, the integration of multi-modal data is proposed to address these shortcomings. In this paper, we introduce FedMME, an innovative one-shot multi-modal federated ensemble learning framework that utilizes multi-modal data for medical image analysis. Specifically, FedMME capitalizes on vision large language models to produce textual reports from medical images, employs a BERT model to extract textual features from these reports, and amalgamates these features with visual features to improve diagnostic accuracy. Experimental results show that our method demonstrated superior performance compared to existing one-shot federated learning methods in healthcare scenarios across four datasets with various data distributions. For instance, it surpasses existing one-shot federated learning approaches by more than 17.5% in accuracy on the RSNA dataset when applying a Dirichlet distribution with ($\alpha$ = 0.3).",Naibo Wang; Yuchen Deng; Shichen Fan; Jianwei Yin; See-Kiong Ng,cs.LG; cs.AI,cs.LG,2025-01-06T08:36:28Z,2025-01-06T08:36:28Z,,,,http://arxiv.org/pdf/2501.03292v1,http://arxiv.org/abs/2501.03292v1,2025,arxiv_api
2501.02844,3,"Graph-based Retrieval Augmented Generation for Dynamic Few-shot Text
  Classification","Text classification is a fundamental task in data mining, pivotal to various applications such as tabular understanding and recommendation. Although neural network-based models, such as CNN and BERT, have demonstrated remarkable performance in text classification, their effectiveness heavily relies on abundant labeled training data. This dependency makes these models less effective in dynamic few-shot text classification, where labeled data is scarce, and new target labels frequently appear based on application needs. Recently, large language models (LLMs) have shown promise due to their extensive pretraining and contextual understanding ability. Current approaches provide LLMs with text inputs, candidate labels, and additional side information (e.g., descriptions) to classify texts. However, their effectiveness is hindered by the increased input size and the noise introduced through side information processing. To address these limitations, we propose a graph-based online retrieval-augmented generation framework, namely GORAG, for dynamic few-shot text classification. Rather than treating each input independently, GORAG constructs and maintains a weighted graph by extracting side information across all target texts. In this graph, text keywords and labels are represented as nodes, with edges indicating the correlations between them. To model these correlations, GORAG employs an edge weighting mechanism to prioritize the importance and reliability of extracted information and dynamically retrieves relevant context using a minimum-cost spanning tree tailored for each text input. Empirical evaluations demonstrate that GORAG outperforms existing approaches by providing more comprehensive and precise contextual information.",Yubo Wang; Haoyang Li; Fei Teng; Lei Chen,cs.CL; cs.IR; cs.LG,cs.CL,2025-01-06T08:43:31Z,2025-02-14T15:32:00Z,,,,http://arxiv.org/pdf/2501.02844v3,http://arxiv.org/abs/2501.02844v3,2025,arxiv_api
2501.02869,1,"IIMedGPT: Promoting Large Language Model Capabilities of Medical Tasks
  by Efficient Human Preference Alignment","Recent researches of large language models(LLM), which is pre-trained on massive general-purpose corpora, have achieved breakthroughs in responding human queries. However, these methods face challenges including limited data insufficiency to support extensive pre-training and can not align responses with users' instructions. To address these issues, we introduce a medical instruction dataset, CMedINS, containing six medical instructions derived from actual medical tasks, which effectively fine-tunes LLM in conjunction with other data. Subsequently, We launch our medical model, IIMedGPT, employing an efficient preference alignment method, Direct preference Optimization(DPO). The results show that our final model outperforms existing medical models in medical dialogue.Datsets, Code and model checkpoints will be released upon acceptance.",Yiming Zhang; Zheng Chang; Wentao Cai; MengXing Ren; Kang Yuan; Yining Sun; Zenghui Ding,cs.CL; cs.AI,cs.CL,2025-01-06T09:22:36Z,2025-01-06T09:22:36Z,,,,http://arxiv.org/pdf/2501.02869v1,http://arxiv.org/abs/2501.02869v1,2025,arxiv_api
2501.02885,1,"MDP3: A Training-free Approach for List-wise Frame Selection in
  Video-LLMs","Video large language models (Video-LLMs) have made significant progress in understanding videos. However, processing multiple frames leads to lengthy visual token sequences, presenting challenges such as the limited context length cannot accommodate the entire video, and the inclusion of irrelevant frames hinders visual perception. Hence, effective frame selection is crucial. This paper emphasizes that frame selection should follow three key principles: query relevance, list-wise diversity, and sequentiality. Existing methods, such as uniform frame sampling and query-frame matching, do not capture all of these principles. Thus, we propose Markov decision determinantal point process with dynamic programming (MDP3) for frame selection, a training-free and model-agnostic method that can be seamlessly integrated into existing Video-LLMs. Our method first estimates frame similarities conditioned on the query using a conditional Gaussian kernel within the reproducing kernel Hilbert space~(RKHS). We then apply the determinantal point process~(DPP) to the similarity matrix to capture both query relevance and list-wise diversity. To incorporate sequentiality, we segment the video and apply DPP within each segment, conditioned on the preceding segment selection, modeled as a Markov decision process~(MDP) for allocating selection sizes across segments. Theoretically, MDP3 provides a \((1 - 1/e)\)-approximate solution to the NP-hard list-wise frame selection problem with pseudo-polynomial time complexity, demonstrating its efficiency. Empirically, MDP3 significantly outperforms existing methods, verifying its effectiveness and robustness.",Hui Sun; Shiyin Lu; Huanyu Wang; Qing-Guo Chen; Zhao Xu; Weihua Luo; Kaifu Zhang; Ming Li,cs.CV; cs.LG,cs.CV,2025-01-06T09:55:55Z,2025-01-06T09:55:55Z,,,"24 pages, 10 figures",http://arxiv.org/pdf/2501.02885v1,http://arxiv.org/abs/2501.02885v1,2025,arxiv_api
2501.03295,2,"A Soft Sensor Method with Uncertainty-Awareness and Self-Explanation
  Based on Large Language Models Enhanced by Domain Knowledge Retrieval","Data-driven soft sensors are crucial in predicting key performance indicators in industrial systems. However, current methods predominantly rely on the supervised learning paradigms of parameter updating, which inherently faces challenges such as high development costs, poor robustness, training instability, and lack of interpretability. Recently, large language models (LLMs) have demonstrated significant potential across various domains, notably through In-Context Learning (ICL), which enables high-performance task execution with minimal input-label demonstrations and no prior training. This paper aims to replace supervised learning with the emerging ICL paradigm for soft sensor modeling to address existing challenges and explore new avenues for advancement. To achieve this, we propose a novel framework called the Few-shot Uncertainty-aware and self-Explaining Soft Sensor (LLM-FUESS), which includes the Zero-shot Auxiliary Variable Selector (LLM-ZAVS) and the Uncertainty-aware Few-shot Soft Sensor (LLM-UFSS). The LLM-ZAVS retrieves from the Industrial Knowledge Vector Storage to enhance LLMs' domain-specific knowledge, enabling zero-shot auxiliary variable selection. In the LLM-UFSS, we utilize text-based context demonstrations of structured data to prompt LLMs to execute ICL for predicting and propose a context sample retrieval augmentation strategy to improve performance. Additionally, we explored LLMs' AIGC and probabilistic characteristics to propose self-explanation and uncertainty quantification methods for constructing a trustworthy soft sensor. Extensive experiments demonstrate that our method achieved state-of-the-art predictive performance, strong robustness, and flexibility, effectively mitigates training instability found in traditional methods. To the best of our knowledge, this is the first work to establish soft sensor utilizing LLMs.",Shuo Tong; Han Liu; Runyuan Guo; Wenqing Wang; Xueqiong Tian; Lingyun Wei; Lin Zhang; Huayong Wu; Ding Liu; Youmin Zhang,cs.LG; cs.AI; eess.SP,cs.LG,2025-01-06T11:43:29Z,2025-01-08T04:50:01Z,,,,http://arxiv.org/pdf/2501.03295v2,http://arxiv.org/abs/2501.03295v2,2025,arxiv_api
2501.02964,2,"Socratic Questioning: Learn to Self-guide Multimodal Reasoning in the
  Wild","Complex visual reasoning remains a key challenge today. Typically, the challenge is tackled using methodologies such as Chain of Thought (COT) and visual instruction tuning. However, how to organically combine these two methodologies for greater success remains unexplored. Also, issues like hallucinations and high training cost still need to be addressed. In this work, we devise an innovative multi-round training and reasoning framework suitable for lightweight Multimodal Large Language Models (MLLMs). Our self-questioning approach heuristically guides MLLMs to focus on visual clues relevant to the target problem, reducing hallucinations and enhancing the model's ability to describe fine-grained image details. This ultimately enables the model to perform well in complex visual reasoning and question-answering tasks. We have named this framework Socratic Questioning(SQ). To facilitate future research, we create a multimodal mini-dataset named CapQA, which includes 1k images of fine-grained activities, for visual instruction tuning and evaluation, our proposed SQ method leads to a 31.2% improvement in the hallucination score. Our extensive experiments on various benchmarks demonstrate SQ's remarkable capabilities in heuristic self-questioning, zero-shot visual reasoning and hallucination mitigation. Our model and code will be publicly available.",Wanpeng Hu; Haodi Liu; Lin Chen; Feng Zhou; Changming Xiao; Qi Yang; Changshui Zhang,cs.CV; cs.AI,cs.CV,2025-01-06T12:16:56Z,2025-01-07T02:55:15Z,,,,http://arxiv.org/pdf/2501.02964v2,http://arxiv.org/abs/2501.02964v2,2025,arxiv_api
2501.02968,3,"FlippedRAG: Black-Box Opinion Manipulation Adversarial Attacks to
  Retrieval-Augmented Generation Models","Retrieval-Augmented Generation (RAG) enriches LLMs by dynamically retrieving external knowledge, reducing hallucinations and satisfying real-time information needs. While existing research mainly targets RAG's performance and efficiency, emerging studies highlight critical security concerns. Yet, current adversarial approaches remain limited, mostly addressing white-box scenarios or heuristic black-box attacks without fully investigating vulnerabilities in the retrieval phase. Additionally, prior works mainly focus on factoid QA tasks, their attacks lack complexity and can be easily corrected by advanced LLMs. In this paper, we investigate a more realistic and critical threat scenario: adversarial attacks intended for opinion manipulation against black-box RAG models, particularly on controversial topics. Specifically, we propose FlippedRAG, a transfer-based adversarial attack against black-box RAG systems. We first demonstrate that the underlying retriever of a black-box RAG system can be reverse-engineered, enabling us to train a surrogate retriever. Leveraging the surrogate retriever, we further craft target poisoning triggers, altering vary few documents to effectively manipulate both retrieval and subsequent generation. Extensive empirical results show that FlippedRAG substantially outperforms baseline methods, improving the average attack success rate by 16.7%. FlippedRAG achieves on average a 50% directional shift in the opinion polarity of RAG-generated responses, ultimately causing a notable 20% shift in user cognition. Furthermore, we evaluate the performance of several potential defensive measures, concluding that existing mitigation strategies remain insufficient against such sophisticated manipulation attacks. These results highlight an urgent need for developing innovative defensive solutions to ensure the security and trustworthiness of RAG systems.",Zhuo Chen; Jiawei Liu; Yuyang Gong; Miaokun Chen; Haotan Liu; Qikai Cheng; Fan Zhang; Wei Lu; Xiaozhong Liu; Xiaofeng Wang,cs.IR,cs.IR,2025-01-06T12:24:57Z,2025-05-13T02:16:51Z,,,arXiv admin note: text overlap with arXiv:2407.13757,http://arxiv.org/pdf/2501.02968v3,http://arxiv.org/abs/2501.02968v3,2025,arxiv_api
2501.02979,3,"Registering Source Tokens to Target Language Spaces in Multilingual
  Neural Machine Translation","The multilingual neural machine translation (MNMT) aims for arbitrary translations across multiple languages. Although MNMT-specific models trained on parallel data offer low costs in training and deployment, their performance consistently lags behind that of large language models (LLMs). In this work, we introduce registering, a novel method that enables a small MNMT-specific model to compete with LLMs. Specifically, we insert a set of artificial tokens specifying the target language, called registers, into the input sequence between the source and target tokens. By modifying the attention mask, the target token generation only pays attention to the activation of registers, representing the source tokens in the target language space. Experiments on EC-40, a large-scale benchmark, show that our method advances the state-of-the-art of MNMT. We further pre-train two models, namely MITRE (multilingual translation with registers), by 9.3 billion sentence pairs across 24 languages collected from public corpora. One of them, MITRE-913M, outperforms NLLB-3.3B, achieves comparable performance with commercial LLMs, and shows strong adaptability in fine-tuning. Finally, we open-source our models to facilitate further research and development in MNMT: https://github.com/zhiqu22/mitre.",Zhi Qu; Yiran Wang; Jiannan Mao; Chenchen Ding; Hideki Tanaka; Masao Utiyama; Taro Watanabe,cs.CL,cs.CL,2025-01-06T12:42:54Z,2025-05-26T10:53:58Z,,,Accepted by ACL 2025 (main),http://arxiv.org/pdf/2501.02979v3,http://arxiv.org/abs/2501.02979v3,2025,arxiv_api
2501.02997,1,CALM: Curiosity-Driven Auditing for Large Language Models,"Auditing Large Language Models (LLMs) is a crucial and challenging task. In this study, we focus on auditing black-box LLMs without access to their parameters, only to the provided service. We treat this type of auditing as a black-box optimization problem where the goal is to automatically uncover input-output pairs of the target LLMs that exhibit illegal, immoral, or unsafe behaviors. For instance, we may seek a non-toxic input that the target LLM responds to with a toxic output or an input that induces the hallucinative response from the target LLM containing politically sensitive individuals. This black-box optimization is challenging due to the scarcity of feasible points, the discrete nature of the prompt space, and the large search space. To address these challenges, we propose Curiosity-Driven Auditing for Large Language Models (CALM), which uses intrinsically motivated reinforcement learning to finetune an LLM as the auditor agent to uncover potential harmful and biased input-output pairs of the target LLM. CALM successfully identifies derogatory completions involving celebrities and uncovers inputs that elicit specific names under the black-box setting. This work offers a promising direction for auditing black-box LLMs. Our code is available at https://github.com/x-zheng16/CALM.git.",Xiang Zheng; Longxiang Wang; Yi Liu; Xingjun Ma; Chao Shen; Cong Wang,cs.AI; cs.CL,cs.AI,2025-01-06T13:14:34Z,2025-01-06T13:14:34Z,,,Accepted by AAAI 2025 AI Alignment Track,http://arxiv.org/pdf/2501.02997v1,http://arxiv.org/abs/2501.02997v1,2025,arxiv_api
2501.03012,2,Analyzing Finetuning Representation Shift for Multimodal LLMs Steering,"Multimodal LLMs (MLLMs) have reached remarkable levels of proficiency in understanding multimodal inputs. However, understanding and interpreting the behavior of such complex models is a challenging task, not to mention the dynamic shifts that may occur during fine-tuning, or due to covariate shift between datasets. In this work, we apply concept-level analysis towards MLLM understanding. More specifically, we propose to map hidden states to interpretable visual and textual concepts. This enables us to more efficiently compare certain semantic dynamics, such as the shift from an original and fine-tuned model, revealing concept alteration and potential biases that may occur during fine-tuning. We also demonstrate the use of shift vectors to capture these concepts changes. These shift vectors allow us to recover fine-tuned concepts by applying simple, computationally inexpensive additive concept shifts in the original model. Finally, our findings also have direct applications for MLLM steering, which can be used for model debiasing as well as enforcing safety in MLLM output. All in all, we propose a novel, training-free, ready-to-use framework for MLLM behavior interpretability and control. Our implementation is publicly available.",Pegah Khayatan; Mustafa Shukor; Jayneel Parekh; Arnaud Dapogny; Matthieu Cord,cs.AI; cs.CL; cs.CV,cs.AI,2025-01-06T13:37:13Z,2025-08-13T13:42:57Z,,,"ICCV 2025. The first three authors contributed equally. Project page
  and code: https://pegah-
  kh.github.io/projects/lmm-finetuning-analysis-and-steering/",http://arxiv.org/pdf/2501.03012v2,http://arxiv.org/abs/2501.03012v2,2025,arxiv_api
2501.03035,4,"Quantization Meets Reasoning: Exploring LLM Low-Bit Quantization
  Degradation for Mathematical Reasoning","Large language models have achieved significant advancements in complex mathematical reasoning benchmarks, such as MATH. However, their substantial computational requirements present challenges for practical deployment. Model quantization has emerged as an effective strategy to reduce memory usage and computational costs by employing lower precision and bit-width representations. In this study, we systematically evaluate the impact of quantization on mathematical reasoning tasks. Our results demonstrate that aggressive quantization methods like AWQ and GPTQ introduce up to 32.39% accuracy degradation (average 11.31%) on Llama-3 models, particularly in numerical computation and reasoning planning. To address this, we introduce a multidimensional evaluation framework combining qualitative capability analysis and quantitative error assessment. We further develop targeted recovery strategies, showing that fine-tuning quantized models on only 545 task-specific examples for 3 minutes on 4 GPUs effectively restores reasoning capabilities to near full-precision levels. Additionally, our error assessment pipeline achieves 98.9% accuracy in diagnosing and localizing errors across 3,366 failure cases, providing actionable insights for mitigating quantization-induced degradation.",Zhen Li; Yupeng Su; Runming Yang; Congkai Xie; Zheng Wang; Zhongwei Xie; Ngai Wong; Hongxia Yang,cs.CL; cs.AI,cs.CL,2025-01-06T14:23:02Z,2025-02-24T14:34:37Z,,,,http://arxiv.org/pdf/2501.03035v4,http://arxiv.org/abs/2501.03035v4,2025,arxiv_api
2501.03040,2,"ChronoSense: Exploring Temporal Understanding in Large Language Models
  with Time Intervals of Events","Large Language Models (LLMs) have achieved remarkable success in various NLP tasks, yet they still face significant challenges in reasoning and arithmetic. Temporal reasoning, a critical component of natural language understanding, has raised increasing research attention. However, comprehensive testing of Allen's interval relations (e.g., before, after, during) -- a fundamental framework for temporal relationships -- remains underexplored. To fill this gap, we present ChronoSense, a new benchmark for evaluating LLMs' temporal understanding. It includes 16 tasks, focusing on identifying the Allen relation between two temporal events and temporal arithmetic, using both abstract events and real-world data from Wikidata. We assess the performance of seven recent LLMs using this benchmark and the results indicate that models handle Allen relations, even symmetrical ones, quite differently. Moreover, the findings suggest that the models may rely on memorization to answer time-related questions. Overall, the models' low performance highlights the need for improved temporal understanding in LLMs and ChronoSense offers a robust framework for future research in this area. Our dataset and the source code are available at https://github.com/duyguislakoglu/chronosense.",Duygu Sezen Islakoglu; Jan-Christoph Kalo,cs.LG; cs.CL,cs.LG,2025-01-06T14:27:41Z,2025-07-21T08:01:59Z,,,"Accepted to ACL 2025. Results on a larger test set. 13 pages, 2
  figures",http://arxiv.org/pdf/2501.03040v2,http://arxiv.org/abs/2501.03040v2,2025,arxiv_api
2501.03304,2,LiLMaps: Learnable Implicit Language Maps,"One of the current trends in robotics is to employ large language models (LLMs) to provide non-predefined command execution and natural human-robot interaction. It is useful to have an environment map together with its language representation, which can be further utilized by LLMs. Such a comprehensive scene representation enables numerous ways of interaction with the map for autonomously operating robots. In this work, we present an approach that enhances incremental implicit mapping through the integration of vision-language features. Specifically, we (i) propose a decoder optimization technique for implicit language maps which can be used when new objects appear on the scene, and (ii) address the problem of inconsistent vision-language predictions between different viewing positions. Our experiments demonstrate the effectiveness of LiLMaps and solid improvements in performance.",Evgenii Kruzhkov; Sven Behnke,cs.RO; cs.LG,cs.RO,2025-01-06T16:04:56Z,2025-01-08T16:41:03Z,,,,http://arxiv.org/pdf/2501.03304v2,http://arxiv.org/abs/2501.03304v2,2025,arxiv_api
2501.03112,1,"LangFair: A Python Package for Assessing Bias and Fairness in Large
  Language Model Use Cases","Large Language Models (LLMs) have been observed to exhibit bias in numerous ways, potentially creating or worsening outcomes for specific groups identified by protected attributes such as sex, race, sexual orientation, or age. To help address this gap, we introduce LangFair, an open-source Python package that aims to equip LLM practitioners with the tools to evaluate bias and fairness risks relevant to their specific use cases. The package offers functionality to easily generate evaluation datasets, comprised of LLM responses to use-case-specific prompts, and subsequently calculate applicable metrics for the practitioner's use case. To guide in metric selection, LangFair offers an actionable decision framework.",Dylan Bouchard; Mohit Singh Chauhan; David Skarbrevik; Viren Bajaj; Zeya Ahmad,cs.CL; cs.AI; cs.CY; cs.LG,cs.CL,2025-01-06T16:20:44Z,2025-01-06T16:20:44Z,10.21105/joss.07570,"Journal of Open Source Software, 10(105), 7570 (2025)","Journal of Open Source Software; LangFair repository:
  https://github.com/cvs-health/langfair",http://arxiv.org/pdf/2501.03112v1,http://arxiv.org/abs/2501.03112v1,2025,arxiv_api
2501.03124,5,"PRMBench: A Fine-grained and Challenging Benchmark for Process-Level
  Reward Models","Process-level Reward Models (PRMs) are crucial for complex reasoning and decision-making tasks, where each intermediate step plays an important role in the reasoning process. Since language models are prone to various types of errors during the reasoning process, PRMs are required to possess nuanced capabilities for detecting various implicit error types in real-world scenarios. However, current benchmarks primarily focus on step correctness, failing to evaluate PRMs' performance systematically. To address this gap, we introduce PRMBench, a process-level benchmark specifically designed to assess the fine-grained error detection capabilities of PRMs. PRMBench comprises 6,216 carefully designed problems and 83,456 step-level labels, evaluating models across multiple dimensions, including simplicity, soundness, and sensitivity. In our experiments on 15 models, spanning both open-source PRMs and closed-source large language models prompted as critic models, we uncover significant weaknesses in current PRMs. These findings underscore the challenges inherent in process-level evaluation and highlight key directions for future research. We hope PRMBench can be a robust bench for advancing research on PRM evaluation and development.",Mingyang Song; Zhaochen Su; Xiaoye Qu; Jiawei Zhou; Yu Cheng,cs.CL; cs.AI; cs.LG,cs.CL,2025-01-06T16:31:45Z,2025-06-28T12:31:45Z,,,Accepted by ACL 2025 Main. Project Page: https://prmbench.github.io/,http://arxiv.org/pdf/2501.03124v5,http://arxiv.org/abs/2501.03124v5,2025,arxiv_api
2501.03139,1,"VicSim: Enhancing Victim Simulation with Emotional and Linguistic
  Fidelity","Scenario-based training has been widely adopted in many public service sectors. Recent advancements in Large Language Models (LLMs) have shown promise in simulating diverse personas to create these training scenarios. However, little is known about how LLMs can be developed to simulate victims for scenario-based training purposes. In this paper, we introduce VicSim (victim simulator), a novel model that addresses three key dimensions of user simulation: informational faithfulness, emotional dynamics, and language style (e.g., grammar usage). We pioneer the integration of scenario-based victim modeling with GAN-based training workflow and key-information-based prompting, aiming to enhance the realism of simulated victims. Our adversarial training approach teaches the discriminator to recognize grammar and emotional cues as reliable indicators of synthetic content. According to evaluations by human raters, the VicSim model outperforms GPT-4 in terms of human-likeness.",Yerong Li; Yiren Liu; Yun Huang,cs.CL; cs.HC,cs.CL,2025-01-06T17:01:45Z,2025-01-06T17:01:45Z,,,"21 pages, 10 figures",http://arxiv.org/pdf/2501.03139v1,http://arxiv.org/abs/2501.03139v1,2025,arxiv_api
2501.03151,1,"Large language models for artificial general intelligence (AGI): A
  survey of foundational principles and approaches","Generative artificial intelligence (AI) systems based on large-scale pretrained foundation models (PFMs) such as vision-language models, large language models (LLMs), diffusion models and vision-language-action (VLA) models have demonstrated the ability to solve complex and truly non-trivial AI problems in a wide variety of domains and contexts. Multimodal large language models (MLLMs), in particular, learn from vast and diverse data sources, allowing rich and nuanced representations of the world and, thereby, providing extensive capabilities, including the ability to reason, engage in meaningful dialog; collaborate with humans and other agents to jointly solve complex problems; and understand social and emotional aspects of humans. Despite this impressive feat, the cognitive abilities of state-of-the-art LLMs trained on large-scale datasets are still superficial and brittle. Consequently, generic LLMs are severely limited in their generalist capabilities. A number of foundational problems -- embodiment, symbol grounding, causality and memory -- are required to be addressed for LLMs to attain human-level general intelligence. These concepts are more aligned with human cognition and provide LLMs with inherent human-like cognitive properties that support the realization of physically-plausible, semantically meaningful, flexible and more generalizable knowledge and intelligence. In this work, we discuss the aforementioned foundational issues and survey state-of-the art approaches for implementing these concepts in LLMs. Specifically, we discuss how the principles of embodiment, symbol grounding, causality and memory can be leveraged toward the attainment of artificial general intelligence (AGI) in an organic manner.",Alhassan Mumuni; Fuseini Mumuni,cs.AI; cs.CV; cs.LG,cs.AI,2025-01-06T17:18:47Z,2025-01-06T17:18:47Z,,,,http://arxiv.org/pdf/2501.03151v1,http://arxiv.org/abs/2501.03151v1,2025,arxiv_api
2501.03166,2,"Semantic Captioning: Benchmark Dataset and Graph-Aware Few-Shot
  In-Context Learning for SQL2Text","Large Language Models (LLMs) have demonstrated remarkable performance in various NLP tasks, including semantic parsing, which translates natural language into formal code representations. However, the reverse process, translating code into natural language, termed semantic captioning, has received less attention. This task is becoming increasingly important as LLMs are integrated into platforms for code generation, security analysis, and educational purposes. In this paper, we focus on the captioning of SQL query (SQL2Text) to address the critical need for understanding and explaining SQL queries in an era where LLM-generated code poses potential security risks. We repurpose Text2SQL datasets for SQL2Text by introducing an iterative ICL prompt using GPT-4o to generate multiple additional utterances, which enhances the robustness of the datasets for the reverse task. We conduct our experiments using in-context learning (ICL) based on different sample selection methods, emphasizing smaller, more computationally efficient LLMs. Our findings demonstrate that leveraging the inherent graph properties of SQL for ICL sample selection significantly outperforms random selection by up to 39% on BLEU score and provides better results than alternative methods. Dataset and codes are published: https://github.com/aliwister/ast-icl.",Ali Al-Lawati; Jason Lucas; Prasenjit Mitra,cs.CL; cs.LG,cs.CL,2025-01-06T17:36:09Z,2025-02-08T02:58:14Z,,COLING 2025,,http://arxiv.org/pdf/2501.03166v2,http://arxiv.org/abs/2501.03166v2,2025,arxiv_api
2501.03191,3,CLIX: Cross-Lingual Explanations of Idiomatic Expressions,"Automated definition generation systems have been proposed to support vocabulary expansion for language learners. The main barrier to the success of these systems is that learners often struggle to understand definitions due to the presence of potentially unfamiliar words and grammar, particularly when non-standard language is involved. To address these challenges, we propose CLIX, the task of Cross-Lingual explanations of Idiomatic eXpressions. We explore the capabilities of current NLP models for this task, and observe that while it remains challenging, large language models show promise. Finally, we perform a detailed error analysis to highlight the key challenges that need to be addressed before we can reliably incorporate these systems into educational tools.",Aaron Gluck; Katharina von der Wense; Maria Leonor Pacheco,cs.CL,cs.CL,2025-01-06T18:06:37Z,2025-05-30T00:16:02Z,,,Accepted to Findings of ACL 2025,http://arxiv.org/pdf/2501.03191v3,http://arxiv.org/abs/2501.03191v3,2025,arxiv_api
2501.03200,1,"The FACTS Grounding Leaderboard: Benchmarking LLMs' Ability to Ground
  Responses to Long-Form Input","We introduce FACTS Grounding, an online leaderboard and associated benchmark that evaluates language models' ability to generate text that is factually accurate with respect to given context in the user prompt. In our benchmark, each prompt includes a user request and a full document, with a maximum length of 32k tokens, requiring long-form responses. The long-form responses are required to be fully grounded in the provided context document while fulfilling the user request. Models are evaluated using automated judge models in two phases: (1) responses are disqualified if they do not fulfill the user request; (2) they are judged as accurate if the response is fully grounded in the provided document. The automated judge models were comprehensively evaluated against a held-out test-set to pick the best prompt template, and the final factuality score is an aggregate of multiple judge models to mitigate evaluation bias. The FACTS Grounding leaderboard will be actively maintained over time, and contains both public and private splits to allow for external participation while guarding the integrity of the leaderboard. It can be found at https://www.kaggle.com/facts-leaderboard.",Alon Jacovi; Andrew Wang; Chris Alberti; Connie Tao; Jon Lipovetz; Kate Olszewska; Lukas Haas; Michelle Liu; Nate Keating; Adam Bloniarz; Carl Saroufim; Corey Fry; Dror Marcus; Doron Kukliansky; Gaurav Singh Tomar; James Swirhun; Jinwei Xing; Lily Wang; Madhu Gurumurthy; Michael Aaron; Moran Ambar; Rachana Fellinger; Rui Wang; Zizhao Zhang; Sasha Goldshtein; Dipanjan Das,cs.CL,cs.CL,2025-01-06T18:28:04Z,2025-01-06T18:28:04Z,,,,http://arxiv.org/pdf/2501.03200v1,http://arxiv.org/abs/2501.03200v1,2025,arxiv_api
2501.03203,1,"Detecting AI-Generated Text in Educational Content: Leveraging Machine
  Learning and Explainable AI for Academic Integrity","This study seeks to enhance academic integrity by providing tools to detect AI-generated content in student work using advanced technologies. The findings promote transparency and accountability, helping educators maintain ethical standards and supporting the responsible integration of AI in education. A key contribution of this work is the generation of the CyberHumanAI dataset, which has 1000 observations, 500 of which are written by humans and the other 500 produced by ChatGPT. We evaluate various machine learning (ML) and deep learning (DL) algorithms on the CyberHumanAI dataset comparing human-written and AI-generated content from Large Language Models (LLMs) (i.e., ChatGPT). Results demonstrate that traditional ML algorithms, specifically XGBoost and Random Forest, achieve high performance (83% and 81% accuracies respectively). Results also show that classifying shorter content seems to be more challenging than classifying longer content. Further, using Explainable Artificial Intelligence (XAI) we identify discriminative features influencing the ML model's predictions, where human-written content tends to use a practical language (e.g., use and allow). Meanwhile AI-generated text is characterized by more abstract and formal terms (e.g., realm and employ). Finally, a comparative analysis with GPTZero show that our narrowly focused, simple, and fine-tuned model can outperform generalized systems like GPTZero. The proposed model achieved approximately 77.5% accuracy compared to GPTZero's 48.5% accuracy when tasked to classify Pure AI, Pure Human, and mixed class. GPTZero showed a tendency to classify challenging and small-content cases as either mixed or unrecognized while our proposed model showed a more balanced performance across the three classes.",Ayat A. Najjar; Huthaifa I. Ashqar; Omar A. Darwish; Eman Hammad,cs.CL; cs.AI; cs.CY,cs.CL,2025-01-06T18:34:20Z,2025-01-06T18:34:20Z,,,,http://arxiv.org/pdf/2501.03203v1,http://arxiv.org/abs/2501.03203v1,2025,arxiv_api
